usr1,usr2
334563,2404390
218869,459282
570900,1379054
2223873,2438710
582168,916926
516819,2641840
933601,1005107
111461,933601
208550,916926
7210,868924
965006,1712598
87069,430086
333886,3003468
185943,186270
1144573,7534116
641255,8343416
218869,7534116
14472,54906
1014658,3269965
686203,4942353
72342,1261542
57421,938549
440039,1894914
938549,2277728
69856,1832244
430086,1118283
14472,1387211
85051,509529
186270,1134263
176259,435688
101455,4556198
938549,1320780
587102,711003
686203,7789569
516819,2502438
13743,1507577
1226674,1513467
932135,4250706
125878,399435
266091,1755055
9211,4035394
460856,5143989
2463963,2646915
1826001,6119599
1067313,4250706
1739,8634891
6171,582168
209803,2054463
25430,125009
101455,2300789
278913,1379054
883095,5934494
2247283,6527694
582168,2141080
2853892,3515929
273426,302697
1712598,1836668
887375,6527694
56762,5642707
1451192,2054463
136510,3079937
396323,3506284
69856,620271
156320,3515929
132665,2270968
9211,1507577
6184862,8726568
544704,4035394
194198,2247283
2225982,6164668
52790,4250706
2438710,5902332
72342,3079937
52238,7039321
54161,5714991
56762,887375
459282,3269965
30863,1507577
27266,899891
278913,6808752
4447,132665
36470,1755055
218869,333886
9892,2067052
1616594,5642707
2075011,4556198
1231495,1894914
1798463,6551009
899891,3219133
739796,1798463
52238,273426
2453479,7039321
1756703,2046995
626875,5043133
1075084,1152071
72606,1513467
1226674,2438710
7210,7534116
570900,938549
189281,6527694
194198,962131
690214,808866
2537610,5516634
46271,739796
1894914,4435835
1014658,7534116
1118283,1152071
493975,2641840
52790,1385270
68605,1387211
915191,2688004
92843,933601
539015,3734289
9892,1014658
385822,2404390
14472,600122
1279493,8726568
1385270,3515929
454747,2411545
915191,2641840
1076044,1547483
132665,1145853
396323,1134263
438326,1118283
1739,194198
288997,454747
232755,631996
5902332,8343416
1134263,1671300
1376285,1836668
1320780,2046995
185943,537571
965006,1755055
156320,6071306
440039,868924
27266,368741
14472,4769530
13217,8343416
965006,2818736
2853892,3744310
23567,2075011
454747,5988485
98936,359482
1231495,3203536
2803008,3577991
72342,8634891
156568,2229334
86959,1379054
27266,869990
570900,3785977
55581,1076044
1516901,3506284
54161,3481577
1316957,5143989
2853892,5934494
869990,1832244
3700974,6551009
27266,1385270
209803,711003
157494,5960075
1152071,3744310
82192,1364486
1798463,1962045
334563,755148
132665,4942353
9892,2353363
509529,1364486
1451192,1956315
2646915,3497995
132665,932135
932135,2596435
587102,1424016
473,620271
316231,1062140
20707,1320780
357940,1402639
1514032,6212380
72342,1756703
1067313,2596435
64356,998313
962131,1364486
440039,4769530
4942353,6202990
620271,916926
438326,3182384
600122,1075084
434165,2853892
233976,582168
42843,64356
430086,1077837
20707,6527694
85051,2141080
641255,6902645
64356,430086
3282780,3828843
965006,6551009
539015,779141
25430,641255
55581,424320
641255,3282780
56154,2463963
459282,1320780
965006,2411545
631996,1836668
52238,98936
1372282,2525897
4447,912312
755148,5516634
634955,887375
869990,6527694
1062140,2608895
54161,302697
933601,6634170
278913,1077837
503122,1229358
2225982,5043133
1912944,6164668
1516901,4424345
7210,52238
808866,912312
505852,600122
440039,884982
56154,8634891
278913,570900
7261,631996
68605,1695030
2277728,6119599
233976,6212380
54906,884982
368741,2353363
1014658,7496333
90131,1385270
634955,5143989
587102,1507577
1424016,8343416
5714991,8726568
357940,3785977
232755,2247283
424320,739796
33841,3497995
13743,1798463
7261,634955
2247283,8343416
438326,1616594
1077837,1379848
690214,2170843
3828843,5933583
1947676,3577991
2067052,3282780
57421,156320
54161,68636
1379054,5934494
36470,125009
146648,2537610
87069,405590
1962045,6551009
460856,1134263
399435,2300789
932135,3182384
912312,8634891
2225982,2453479
868924,4556198
7534116,8634891
1231495,3427141
2247283,6164668
133141,1548496
686203,915191
36233,218869
92843,808866
13743,2803008
29755,1005107
208550,6902645
459282,2046995
434165,5988485
36233,986847
82192,7991310
430086,5516634
36470,2315607
788587,1118283
273426,5988485
634955,998313
516819,6527694
4759041,6551009
33841,233976
938549,4868645
2525897,5934494
505852,2404390
435688,6527694
1119331,3785977
13217,405590
5724228,8639146
2688004,4250706
4759041,8726568
55581,742786
20707,1005107
52790,1962045
36470,3828843
52238,4724924
7210,1316957
887375,5988485
133141,459282
2315607,3785977
965006,3497995
111461,1756703
742786,2596435
1119331,2908342
620271,1249940
13743,156320
46271,3734289
430086,1894914
1161310,2818736
302697,1671300
537571,4942353
521120,3219133
54161,2353363
385822,434165
69856,2438710
1739,1385270
402967,2300789
157494,1144573
5902332,6634170
101455,8343416
438326,4759041
156320,2661032
136510,3577991
359482,1226674
42843,600122
333886,883095
69856,4769530
111461,8634891
788587,4035394
57421,6119599
883095,2315607
333886,792285
630373,5642707
68605,3744310
631996,5714991
630373,2438710
1145853,1402639
1005107,5960075
6171,438326
2170843,2315607
1514032,6808752
2688004,8639146
690214,868924
1507577,2141080
1152071,1826001
54906,505852
30863,539015
25430,6212380
887375,7534116
56748,6212380
63134,2270968
52790,133141
962131,2300789
2438710,2646915
36233,2803008
56748,5902332
125009,2525897
209803,3427141
218869,2438710
1739,54906
899891,3785977
1231495,2818736
241585,509529
29755,72342
86959,1714705
1231495,1755055
1826001,6071306
2661032,7250838
694259,4769530
133141,1962045
3427141,5933583
459282,998313
6202990,7991310
385822,1005107
2853892,4035394
1077837,1832244
2908342,5871937
4447,68636
90131,98936
4424345,6164668
33054,101455
156320,6190771
1755055,1756703
36233,6212380
509529,2803008
779141,6119599
52790,6551009
30863,5933583
3003468,6119599
87069,694259
93746,1273177
626875,1320780
316231,2411545
56748,111461
544704,1261542
1548496,6119599
582168,6551009
209803,620271
208550,8634891
6171,5714991
884982,1516901
912312,1507577
56762,2315607
505852,6119599
435688,6212380
72606,7534116
1144573,1547483
33841,1616594
54906,1385270
233976,1836668
2277728,3011117
587102,3427141
63134,788587
2688004,7039321
42843,1387211
2223873,8639146
42843,4035394
2502438,6202990
273426,402967
241585,6213971
938549,1894914
20707,385822
454747,539015
101455,430086
779141,4769530
2277728,3481577
1937524,3203536
6171,157494
52238,92843
440039,1119331
630373,2608895
68636,1067313
29755,98936
1516901,4250706
20707,2300789
13743,3497995
90131,3506284
20707,1754803
90131,570900
1714705,2688004
1937524,4424345
3515929,5724228
359482,1320780
1144573,1832244
620271,739796
899891,4424345
334563,962131
68605,537571
47664,209811
93746,1161310
600122,694259
6164668,6213971
1119331,6190771
2463963,4759041
1894914,5902332
600122,938549
4447,30863
27266,194198
23567,93746
7261,23567
4447,5871937
209803,2818736
357940,359482
916926,5871937
868924,3497995
52238,899891
54161,1231495
521120,539015
792285,2229334
434165,2525897
63134,1826001
887375,8726568
1075084,1714705
6171,68636
385822,582168
493975,694259
932135,938549
405590,493975
54906,359482
1119331,1144573
52790,1424016
1712598,4868645
1956315,2046995
185943,2646915
1144573,1320780
4424345,6902645
3079937,7250838
792285,2853892
146648,2300789
2688004,5960075
101455,4435835
47664,3497995
4424345,4868645
54161,965006
739796,6551009
788587,2223873
334563,5516634
435688,3182384
132665,438326
631996,4556198
23567,56762
686203,2828992
1075084,1755055
52790,620271
7210,1320780
539015,4250706
1118283,1144573
98936,7039321
582168,1229358
9211,1279493
69856,2525897
52790,63134
54906,5714991
2169738,6184862
7210,396323
3011117,6808752
29755,8343416
333886,630373
333886,690214
899891,4769530
2225982,7496333
1755055,1826001
2277728,7789569
1756703,2688004
316231,3700974
54906,998313
539015,1273177
125878,2247283
111461,1758425
1249940,1836668
125009,4769530
54161,1379054
146648,1754803
302697,6527694
1273177,7250838
1005107,1118283
20707,6213971
3203536,3515929
20707,505852
884982,938549
509529,962131
9211,1261542
56762,998313
57421,186270
1671300,7250838
938549,3577991
1739,516819
241585,7534116
938549,5143989
4724924,5960075
156568,2828992
1231495,1402639
620271,4424345
1756703,2247283
54161,3497995
13743,69856
1075084,5642707
1516901,2596435
1739,156320
208550,742786
986847,1119331
544704,631996
1161310,1261542
3203536,3734289
1067313,6551009
1387211,5043133
430086,537571
13743,5960075
69856,4868645
1755055,5933583
1937524,1956315
57421,266091
87069,1364486
368741,5724228
68605,435688
36470,3506284
396323,8639146
516819,3515929
742786,3700974
641255,1894914
544704,711003
570900,3506284
788587,916926
185943,1405995
86959,587102
493975,1316957
125009,136510
582168,8343416
36233,1062140
438326,1912944
157494,273426
241585,2908342
3427141,5871937
694259,755148
209811,8634891
68636,2054463
218869,5714991
808866,3481577
218869,4435835
72342,1076044
933601,6808752
33054,8835479
1424016,5902332
146648,2646915
9892,509529
33054,5988485
1261542,6527694
56748,189281
932135,1402639
273426,742786
582168,1826001
1118283,2608895
278913,2853892
33841,2608895
1249940,2537610
998313,6808752
72342,4724924
333886,1507577
25430,2828992
430086,2046995
2828992,2908342
42843,711003
52790,3269965
402967,3749329
56748,755148
68636,1755055
52238,3011117
82192,4759041
582168,2404390
125009,5516634
916926,1451192
620271,1507577
90131,2170843
9892,3269965
233976,7991310
156568,5714991
101455,2596435
1671300,1756703
641255,3481577
157494,1507577
1161310,6634170
742786,1387211
64356,7991310
424320,808866
101455,8726568
998313,3003468
241585,915191
23567,1516901
1387211,1419052
208550,2641840
5143989,6202990
473,1387211
2141080,3749329
938549,7789569
13217,454747
694259,7534116
626875,4556198
1145853,1712598
1144573,3079937
316231,402967
779141,1947676
1912944,7496333
146648,1756703
29755,69856
25430,742786
241585,4556198
2223873,7039321
302697,739796
86959,2075011
156320,1451192
755148,6808752
1376285,7991310
1152071,3828843
505852,1152071
742786,1671300
2908342,6902645
3481577,4769530
189281,938549
2537610,4868645
1226674,1320780
14472,1419052
5902332,8726568
1947676,6902645
1962045,2223873
1273177,2170843
33841,1695030
302697,868924
2641840,6190771
2688004,4035394
14472,869990
76946,884982
962131,2247283
93746,1402639
600122,2803008
133141,334563
93746,1229358
1402639,8639146
1273177,2453479
493975,1402639
630373,686203
634955,2270968
13217,6551009
600122,4424345
156568,357940
266091,6808752
899891,2229334
92843,1062140
56762,6164668
521120,3734289
52790,7534116
933601,7534116
1754803,2277728
1161310,2688004
933601,3269965
634955,3481577
1507577,4769530
47664,3744310
755148,5724228
1261542,2141080
136510,4868645
157494,209803
1229358,2525897
620271,779141
209811,1832244
82192,430086
1402639,1712598
1379848,2270968
742786,899891
4435835,6551009
56762,1316957
694259,1451192
916926,2818736
288997,2463963
1714705,4769530
582168,2300789
55581,1548496
85051,1144573
1320780,5143989
1894914,2046995
402967,4942353
1754803,1826001
233976,5724228
1739,915191
1937524,4724924
1424016,5933583
2661032,4556198
111461,1075084
460856,1316957
64356,1364486
368741,1405995
739796,2300789
125878,3427141
1364486,5934494
690214,2075011
5714991,8634891
1316957,8835479
869990,7496333
1962045,6527694
9211,1798463
1067313,1514032
539015,4035394
521120,6551009
185943,962131
399435,2537610
1894914,2525897
52790,2438710
194198,1067313
4447,13743
402967,1119331
25430,208550
92843,516819
93746,185943
156568,385822
460856,6190771
739796,2270968
641255,1419052
2277728,6213971
998313,1119331
405590,962131
2067052,5724228
30863,1912944
3219133,8726568
3011117,7250838
690214,6634170
1832244,4424345
136510,4724924
87069,2225982
1739,25430
7250838,7991310
1249940,2853693
460856,6202990
136510,6071306
2046995,2646915
20707,4556198
209811,1075084
30863,1516901
690214,2641840
1832244,1912944
916926,1419052
56154,189281
2502438,3828843
2054463,6527694
209811,5724228
9211,899891
755148,1145853
2688004,3515929
884982,3828843
4447,6184862
1152071,1376285
176259,4769530
1419052,2075011
82192,208550
47664,1516901
27266,68636
438326,3269965
302697,938549
30863,587102
385822,1894914
1161310,2853693
2054463,3734289
1695030,2525897
883095,7496333
9892,5960075
1316957,1754803
2502438,3269965
1067313,1320780
505852,634955
85051,1451192
1756703,3203536
125009,3079937
209811,454747
76946,2641840
27266,72342
1712598,6164668
52238,208550
1261542,2247283
424320,2438710
146648,2247283
7210,333886
212282,544704
503122,1231495
537571,3749329
111461,2853693
64356,1962045
424320,1956315
1826001,5642707
208550,539015
64356,6902645
1758425,4250706
87069,2075011
2596435,2853892
2908342,3427141
1739,3219133
302697,1514032
125009,232755
1714705,7250838
4447,493975
1076044,1387211
218869,1014658
503122,7789569
232755,2853693
146648,631996
3734289,6184862
434165,1547483
111461,1229358
29755,2688004
1671300,2908342
516819,3744310
1712598,2404390
887375,5724228
3011117,3744310
186270,686203
133141,2463963
503122,1714705
912312,1402639
1962045,3182384
2169738,2608895
72606,4769530
29755,626875
185943,1947676
42843,1320780
156568,509529
36233,5043133
82192,218869
9892,6551009
1836668,2502438
1226674,7789569
189281,1756703
2818736,3734289
333886,600122
630373,2169738
1134263,3734289
690214,5143989
1451192,7991310
962131,4035394
1364486,4035394
626875,2608895
869990,6634170
2075011,6527694
133141,600122
52790,582168
1077837,4424345
2688004,6202990
85051,1118283
1005107,1387211
98936,694259
2537610,8634891
3011117,3785977
241585,1387211
509529,3577991
438326,1379848
52238,218869
916926,6213971
36233,2270968
587102,6634170
29755,3269965
333886,694259
5724228,8634891
13743,1379848
63134,90131
185943,1451192
755148,2908342
2411545,6190771
1671300,4556198
42843,1229358
278913,883095
1695030,3003468
2502438,5871937
23567,2277728
2463963,6213971
686203,3203536
189281,1231495
627271,631996
13217,2803008
440039,2075011
1014658,5043133
933601,2646915
600122,2315607
1231495,4435835
57421,2170843
2270968,3700974
1379848,8726568
2853892,7039321
385822,539015
57421,288997
55581,3749329
57421,1077837
1671300,6190771
47664,208550
125878,212282
3749329,4759041
56748,146648
57421,1947676
620271,1144573
6212380,7789569
1320780,3497995
194198,505852
711003,4035394
13743,630373
72342,2828992
539015,1014658
454747,792285
136510,779141
493975,516819
1014658,2046995
85051,6202990
544704,1229358
883095,1385270
1758425,2596435
1712598,6119599
90131,2075011
218869,3203536
33841,1547483
46271,2277728
7210,998313
157494,1249940
2046995,2353363
686203,6190771
1152071,4250706
7261,399435
1956315,8639146
1118283,6551009
1712598,2661032
869990,2229334
185943,626875
641255,1695030
435688,1548496
544704,2853693
630373,1316957
1548496,3734289
938549,1937524
3497995,4942353
1385270,7496333
742786,8726568
185943,2525897
631996,6902645
111461,1832244
27266,52790
1755055,2353363
686203,1836668
460856,8639146
57421,2229334
185943,288997
899891,6190771
686203,884982
25430,36470
72342,101455
396323,788587
1379054,6634170
20707,1451192
1145853,1231495
14472,3011117
189281,1826001
1226674,5933583
808866,7789569
132665,883095
42843,2853693
402967,1316957
273426,396323
1836668,2641840
29755,1755055
25430,1826001
808866,5934494
620271,2828992
36233,6164668
29755,3079937
52238,1379054
1894914,5714991
600122,1514032
582168,8634891
986847,4759041
186270,6202990
792285,2067052
212282,8726568
933601,1062140
136510,232755
64356,3785977
1279493,1316957
938549,1229358
56762,1379054
36470,2229334
1134263,1144573
233976,3079937
405590,4724924
125878,2277728
9892,92843
1616594,2537610
1152071,6202990
6171,6902645
1739,14472
4424345,4435835
156320,2502438
779141,5714991
57421,1261542
333886,916926
537571,1514032
4447,1119331
1161310,3785977
5902332,6808752
185943,4724924
3734289,3828843
14472,357940
1062140,1832244
72342,932135
52238,938549
1419052,3219133
1755055,6190771
63134,1364486
932135,2277728
7261,333886
1514032,5934494
92843,600122
2908342,6202990
14472,3481577
779141,1261542
233976,396323
630373,3079937
76946,136510
1755055,5714991
25430,133141
101455,1152071
424320,4769530
359482,2270968
1316957,5960075
46271,755148
1152071,1548496
2075011,3182384
932135,1695030
435688,6634170
156320,2828992
54161,1364486
7261,1376285
278913,1076044
36233,8726568
473,986847
1513467,3182384
503122,869990
82192,2300789
2229334,6902645
194198,788587
63134,1513467
1144573,5902332
133141,185943
582168,5043133
694259,792285
6171,2046995
194198,1912944
899891,912312
396323,2223873
1005107,2277728
334563,641255
125009,1424016
2646915,7250838
998313,2404390
3749329,6808752
473,1119331
194198,1451192
20707,2315607
54906,2525897
3506284,4250706
241585,1451192
424320,1516901
1152071,6212380
1231495,3481577
333886,1419052
438326,2463963
56762,1062140
1062140,1119331
3828843,4942353
333886,2596435
2641840,3700974
454747,5902332
1424016,2141080
302697,1507577
7261,454747
7261,1364486
1134263,4724924
1119331,2608895
600122,1145853
36233,1912944
85051,8634891
90131,1695030
516819,2223873
587102,869990
25430,402967
14472,1894914
55581,63134
459282,582168
6171,3785977
460856,6634170
1379054,1451192
87069,544704
47664,1229358
2169738,3744310
1387211,4556198
5516634,8343416
233976,516819
4447,1152071
459282,739796
93746,2818736
2170843,6071306
694259,3269965
399435,1451192
1119331,3577991
30863,385822
1671300,3282780
630373,2828992
2054463,4250706
194198,4435835
1134263,1387211
125009,938549
273426,1145853
136510,2608895
92843,434165
626875,2054463
396323,600122
232755,2223873
76946,788587
25430,5143989
912312,1832244
1962045,2404390
13217,630373
68636,1145853
1548496,5143989
1756703,4035394
396323,3219133
402967,2270968
539015,739796
868924,1387211
4447,36233
544704,7039321
938549,4759041
460856,779141
359482,3481577
46271,1956315
1273177,1755055
2300789,3734289
232755,2169738
63134,1616594
7210,13743
30863,368741
92843,8726568
266091,1119331
868924,6902645
505852,1755055
25430,1231495
739796,2170843
156320,7534116
641255,2661032
302697,4424345
3011117,3828843
36233,6527694
434165,6902645
2223873,2641840
537571,5871937
1826001,3427141
430086,587102
2075011,6213971
3497995,5714991
2054463,5143989
755148,7250838
424320,6212380
30863,883095
86959,1405995
209803,3481577
47664,185943
232755,288997
1616594,3203536
2411545,6551009
133141,266091
7261,7991310
125009,438326
505852,1076044
63134,4556198
157494,396323
76946,544704
8634891,8639146
20707,3785977
779141,2818736
55581,5934494
516819,1826001
87069,884982
1798463,1956315
430086,1507577
273426,1364486
1755055,8726568
521120,6902645
69856,792285
1145853,1513467
1714705,8726568
90131,4724924
459282,755148
438326,1077837
72342,4769530
2438710,5933583
189281,1005107
962131,3744310
101455,630373
869990,6808752
1424016,2067052
1372282,5933583
52790,3219133
132665,288997
36470,2502438
887375,2277728
14472,209811
186270,2853892
641255,2853693
440039,493975
233976,2054463
1836668,4868645
2818736,6071306
125009,1956315
503122,3003468
209811,1261542
1836668,2169738
641255,4556198
938549,1547483
742786,8639146
516819,1273177
25430,627271
424320,493975
641255,3203536
125009,1513467
189281,438326
396323,1076044
1320780,6527694
539015,627271
133141,537571
30863,2404390
1062140,2170843
13743,899891
1385270,2537610
454747,4724924
14472,5714991
1671300,6213971
493975,3749329
620271,2277728
72342,1279493
454747,1424016
76946,1376285
4250706,4724924
33054,516819
86959,2596435
1144573,2170843
55581,5988485
6634170,7039321
125878,916926
938549,4424345
1075084,6119599
54906,711003
1226674,3003468
36233,932135
1826001,2537610
334563,938549
47664,434165
47664,359482
3749329,7496333
7210,87069
626875,2646915
1514032,2169738
5724228,7496333
36233,899891
189281,3506284
435688,1419052
1379848,4759041
56762,2828992
2404390,2803008
2411545,2908342
1832244,2596435
69856,1279493
2525897,3749329
424320,986847
90131,156320
125878,6164668
209811,2537610
68605,85051
694259,916926
1014658,6164668
516819,3182384
54161,537571
570900,788587
1231495,7039321
1671300,6634170
9211,266091
620271,4250706
808866,1014658
288997,405590
788587,5933583
1226674,2300789
98936,133141
133141,2411545
241585,2404390
25430,1712598
101455,1832244
54161,884982
1261542,3427141
1279493,2828992
1451192,2067052
1161310,2046995
55581,7534116
2277728,2315607
933601,2270968
13743,2315607
36233,739796
14472,3700974
33841,3785977
212282,1279493
1424016,1755055
1547483,4035394
57421,2537610
13743,101455
125878,402967
509529,1714705
20707,2803008
899891,2853892
1695030,3182384
9211,2908342
54906,1067313
641255,6164668
711003,2608895
1548496,3003468
998313,3515929
788587,1514032
87069,4942353
30863,72342
1118283,8634891
29755,233976
233976,711003
385822,915191
302697,402967
779141,1507577
302697,1826001
631996,686203
54161,2853892
218869,2225982
368741,630373
932135,4556198
266091,2803008
887375,8634891
1075084,2608895
5902332,6213971
2661032,2908342
27266,1379054
1316957,1513467
56762,278913
1076044,2411545
4447,2067052
87069,189281
916926,4942353
87069,402967
42843,2853892
9892,36470
582168,7250838
14472,626875
686203,1962045
1695030,1832244
473,1161310
90131,1507577
156320,1758425
82192,2646915
1067313,5143989
278913,899891
1231495,1912944
6171,266091
509529,1249940
2223873,3828843
3282780,3515929
2688004,7250838
932135,5143989
132665,1671300
694259,1316957
1119331,3828843
33841,755148
334563,1548496
440039,3744310
47664,273426
1379054,2853693
887375,1385270
232755,516819
1514032,7250838
176259,915191
57421,454747
4447,7250838
146648,3079937
133141,1714705
405590,6071306
454747,3744310
516819,1067313
1062140,6184862
33054,2300789
424320,2247283
424320,1451192
82192,2853693
90131,2803008
7210,2170843
998313,3749329
278913,2828992
36233,1754803
1385270,2054463
92843,2453479
7210,1379054
90131,1076044
916926,3203536
27266,1229358
582168,2169738
435688,1226674
3011117,5871937
186270,7789569
85051,1956315
232755,539015
111461,3003468
505852,6212380
20707,459282
459282,2596435
792285,7496333
54161,3011117
6634170,6808752
2141080,5960075
1379848,6808752
509529,3481577
85051,493975
1161310,1372282
402967,1514032
333886,3282780
6171,233976
912312,5143989
72342,6119599
965006,1547483
544704,8634891
634955,739796
30863,440039
932135,6164668
620271,2641840
86959,4942353
86959,1513467
1249940,3515929
52790,233976
1739,46271
493975,1134263
915191,1014658
29755,3203536
1229358,1832244
792285,5724228
68636,1507577
868924,1372282
93746,7039321
1364486,5902332
915191,1134263
14472,56154
1712598,5043133
402967,6551009
1075084,2537610
808866,4769530
76946,570900
333886,7496333
233976,435688
357940,1695030
405590,7496333
1144573,2225982
883095,1405995
90131,3011117
68605,938549
503122,6808752
1516901,5714991
2661032,5902332
440039,1145853
600122,6213971
3497995,5642707
209803,1912944
808866,1316957
516819,1231495
68605,357940
1316957,2277728
627271,3785977
1372282,5960075
1364486,7496333
493975,5960075
208550,1279493
57421,1014658
1229358,1424016
241585,440039
69856,1507577
14472,3744310
133141,209803
86959,2803008
1379848,1937524
2229334,2353363
1836668,6202990
146648,189281
435688,711003
1947676,4035394
85051,185943
986847,1144573
2661032,7496333
156568,938549
868924,915191
186270,884982
76946,627271
916926,5902332
1832244,1836668
1320780,5043133
1279493,1372282
13217,333886
194198,1826001
2803008,6164668
273426,405590
2229334,8835479
1507577,2596435
4447,1912944
125009,570900
1249940,6071306
93746,869990
402967,1755055
111461,630373
359482,4556198
868924,1273177
915191,932135
582168,986847
334563,3515929
56748,1547483
694259,1912944
627271,2453479
132665,3003468
430086,1249940
779141,6634170
30863,4250706
627271,1826001
52238,176259
634955,2067052
133141,582168
27266,212282
438326,1119331
1316957,4942353
13743,2438710
539015,641255
68636,435688
1712598,2818736
1067313,4035394
965006,2067052
2229334,2525897
9892,146648
2169738,2315607
47664,6202990
82192,1226674
626875,3744310
98936,3427141
1616594,4424345
620271,2075011
13217,3734289
2054463,2067052
20707,2054463
68636,933601
368741,2438710
42843,2277728
273426,8835479
1067313,2247283
5143989,6634170
1671300,2404390
288997,1616594
539015,1229358
98936,4424345
788587,4769530
1548496,7991310
82192,1671300
755148,8726568
1077837,3749329
156320,1956315
156320,6119599
82192,1376285
13217,887375
1161310,1387211
4724924,5871937
23567,440039
493975,4769530
587102,2046995
209811,402967
156320,493975
3011117,4759041
209803,288997
46271,7534116
33054,1134263
209803,3219133
1161310,1405995
101455,6213971
63134,1758425
1273177,1947676
1161310,2463963
101455,884982
46271,435688
7210,33841
1547483,5143989
93746,634955
64356,711003
1279493,2247283
641255,1279493
912312,1419052
1832244,2608895
385822,686203
125878,1894914
278913,8835479
1134263,3282780
396323,915191
1226674,7496333
85051,2404390
1739,5043133
194198,1671300
1379848,5642707
460856,493975
915191,3481577
690214,3203536
30863,1714705
1894914,1962045
55581,641255
1513467,1937524
521120,1755055
156568,1547483
1405995,2046995
56762,385822
2453479,5902332
36470,4724924
1832244,5714991
76946,916926
132665,157494
933601,1320780
399435,435688
690214,1062140
98936,3203536
6171,2353363
438326,5988485
6171,2641840
208550,570900
46271,1712598
69856,2818736
3282780,5871937
233976,402967
711003,8726568
516819,3282780
1798463,4942353
56762,1076044
7261,430086
13217,146648
9211,278913
241585,998313
1755055,1758425
4759041,4769530
33841,266091
36470,1912944
98936,1507577
101455,2453479
23567,273426
87069,132665
136510,7039321
46271,6551009
4942353,7991310
440039,4035394
2404390,7991310
3481577,6634170
36470,7250838
368741,869990
1832244,4035394
600122,2229334
1714705,2223873
915191,4035394
185943,998313
2054463,2463963
1548496,2803008
434165,3734289
582168,5960075
208550,1387211
454747,544704
1671300,5902332
1548496,3744310
2908342,4435835
57421,6634170
302697,4724924
2411545,7496333
1118283,6902645
30863,6634170
266091,1912944
136510,3506284
1075084,1937524
505852,3219133
385822,8835479
1956315,7496333
82192,156568
85051,1695030
2353363,5642707
620271,1516901
146648,5902332
98936,3749329
4447,1754803
212282,505852
288997,2353363
1279493,8343416
13217,3011117
3003468,3219133
711003,938549
887375,3700974
68605,600122
33841,5933583
93746,333886
30863,3515929
82192,537571
87069,1062140
916926,8726568
916926,1152071
29755,627271
435688,631996
90131,544704
4035394,6071306
1379848,6119599
33841,4724924
36470,626875
30863,2803008
631996,5933583
208550,3182384
2404390,2438710
232755,1134263
3506284,4724924
334563,686203
57421,2803008
5043133,5902332
156568,396323
93746,2075011
965006,2300789
98936,505852
266091,1947676
208550,2223873
6171,4868645
57421,5516634
438326,459282
509529,5871937
30863,3481577
473,1229358
33841,869990
1144573,2525897
132665,2247283
634955,2075011
396323,587102
933601,7789569
82192,7250838
20707,3182384
792285,7534116
136510,8343416
965006,1405995
368741,1231495
2353363,3744310
56748,3506284
52238,932135
176259,1387211
2225982,6212380
424320,5516634
273426,430086
156568,3497995
132665,2277728
2596435,5933583
582168,869990
69856,3003468
435688,2046995
1075084,1826001
63134,385822
218869,1364486
9892,544704
9211,8343416
146648,288997
1695030,3203536
1067313,1937524
1229358,2277728
25430,399435
56748,2054463
125878,1152071
185943,4435835
1376285,1671300
405590,8639146
85051,2075011
241585,869990
1062140,1387211
132665,779141
440039,4556198
125009,459282
98936,537571
68636,189281
4447,1014658
1075084,2818736
2803008,6190771
405590,4435835
440039,626875
1226674,7534116
33054,87069
273426,1320780
56154,5724228
47664,739796
54906,7250838
2803008,6212380
6213971,8726568
101455,125878
998313,5871937
1249940,2141080
316231,626875
27266,1161310
694259,1516901
1695030,2353363
884982,5724228
1947676,2247283
273426,5902332
965006,1937524
266091,788587
1739,72606
399435,2054463
2525897,2646915
36470,3427141
36470,694259
2229334,2853892
430086,1014658
14472,627271
125878,3282780
63134,7039321
56748,2270968
1962045,4556198
620271,2463963
998313,4435835
1379848,7789569
938549,1145853
1548496,4724924
1161310,3282780
47664,2828992
90131,2225982
912312,938549
788587,5642707
3203536,3506284
2803008,6551009
1316957,1947676
932135,2828992
1826001,6164668
631996,3219133
1279493,3734289
194198,368741
808866,1119331
3182384,5933583
209803,3785977
884982,1798463
157494,582168
54161,932135
6171,8343416
1385270,1419052
1616594,4769530
587102,1387211
503122,1316957
634955,7789569
779141,2803008
56154,1912944
133141,6213971
537571,582168
52238,4942353
1754803,1758425
503122,2596435
56154,1671300
962131,8639146
3506284,8343416
1755055,2315607
146648,3515929
1894914,7991310
47664,4868645
962131,1424016
54906,5043133
232755,1516901
302697,1424016
460856,7496333
63134,779141
1261542,4435835
630373,6212380
582168,2277728
1075084,2646915
493975,4424345
54161,779141
233976,1548496
1075084,5871937
1714705,1836668
189281,5934494
2453479,3785977
111461,7039321
52238,189281
459282,6212380
402967,2223873
539015,1387211
1076044,1836668
86959,6634170
86959,7250838
1385270,2315607
9892,5988485
232755,1144573
1894914,3497995
440039,694259
333886,2169738
1226674,2596435
1387211,7039321
405590,2054463
68636,6190771
5516634,6119599
101455,3269965
111461,424320
72606,6527694
430086,6551009
2661032,6164668
136510,8634891
42843,125009
399435,626875
998313,2608895
932135,1145853
27266,626875
56762,626875
1695030,2853892
56748,1372282
986847,1402639
399435,1956315
2277728,2853693
792285,998313
3744310,8726568
3749329,4424345
3219133,6190771
1145853,2225982
690214,5043133
883095,1712598
266091,3481577
454747,600122
