usr1,usr2
1001,32731
320704,874047
18898,197433
61301,391067
21594,63485
6216,69696
96552,159401
29869,1044882
8938,637056
146539,959681
1721546,1911478
32952,1523433
22907,622042
151722,247459
43290,124886
14765,78234
28560,178018
264561,5526484
7262,12803
17715,5269945
21815,71520
962,6970188
11961,139612
668790,1956414
180176,2013105
36729,68080
17401,289092
18966,549366
2613,2054114
3250792,4652874
18886,767220
77588,231692
253078,913366
1361,25158
1179660,4504297
151722,563612
50149,66149
41747,48049
1327,258570
64994,74655
18860,109279
8267,36692
790137,8099636
478631,3860924
271051,3658898
101264,419256
80501,354317
8209,7865263
64572,80197
34389,959681
114081,138902
18735,816855
8835,11306
54398,6970188
4569,280396
34787,1767861
354317,379718
112398,385185
301614,3016826
11201,18886
28294,61301
69994,3016826
61365,3157286
4796,2948730
102246,594993
6599,1997268
90120,289092
11626,3166792
39621,4228415
6442,4066699
382410,874020
873884,3921910
140085,307240
992,13542
70891,168346
128608,141264
99367,101264
65730,757676
999,11306
134389,1020289
32626,1441352
546952,2948730
1565,239889
70698,106406
60052,114081
874045,1236618
10108,28887
999,354317
470616,884773
34202,251509
24358,80638
70710,1420964
66641,1969795
107848,612914
34351,226706
103598,132066
151722,1877859
17401,167817
17716,620173
470616,7909456
70710,620460
64994,1300606
200568,202181
66149,130877
212938,1946887
55618,583276
1839508,8099636
19076,167911
18042,42155
18966,535454
292833,5013455
17715,470738
144309,3936399
164122,874074
45458,3936399
158449,6492605
4476,574487
71551,85840
539028,551259
38246,253078
11032,41505
44764,6213068
83505,198895
68080,874145
28589,757676
16162,25158
497712,4228415
103775,158820
14005,1621788
2613,63485
2613,78768
2698894,3157286
320603,932682
113430,3658898
164122,3180433
33441,253991
178018,274885
6216,1212932
17750,161524
3854,462474
25158,308968
159401,294964
6423,461361
6400,16281
64475,381455
22869,873884
200568,1942032
962,1337707
42130,239889
17750,36590
23706,151239
5364,186739
18787,26368
2907,913366
6396,167911
18787,37157
139612,1013109
498693,1285226
6407,108787
134389,833142
147212,818343
349223,2317752
11961,16281
96552,4228415
6423,434228
28345,470738
962,354317
158820,205401
451267,3180433
28560,205401
6442,130877
84045,109279
55716,327307
48049,1575077
50505,1813441
61584,167817
17882,1504640
11855,318560
38525,1813441
140085,2281316
78234,520587
60052,8749267
65030,818343
79298,82501
28589,1530004
69696,107848
1504640,6970188
5064,163006
197480,1911478
107848,382410
874074,1523433
540052,734172
26368,155173
18621,103598
6448,17031
992,6087862
231692,456559
61365,61584
159401,344213
3854,71282
7262,406792
162045,326036
50149,96552
28345,1303874
379718,1210398
14765,134389
96552,1786383
122687,280396
38552,389235
11855,43608
73897,201236
12573,327307
94127,2679321
6418,305784
102246,874145
108349,267583
36378,4504297
385185,1575077
974,1249760
39495,1236618
136129,209382
932401,1911478
6418,61301
389235,5332833
404238,816855
198895,456559
4796,80197
103775,327307
9211,624186
3658898,8979982
69114,1839508
70891,1956414
41747,162045
27900,540942
34787,1236618
168346,247459
24358,80501
3854,25158
244389,2698894
26363,83505
931422,6611460
68080,233850
103775,5629049
18621,53131
258570,1877859
69994,274885
6423,274885
12548,108787
36378,351041
67240,320118
51014,144309
277195,2998780
36729,6423226
28589,883111
167911,264561
22869,102246
12662,349223
992,9326
28152,69696
17781,168013
361024,1897276
12035,305784
15383,109279
72660,136129
20193,42130
8835,267472
158449,6087862
44090,158820
11032,164087
649212,3016826
351041,539028
18860,32738
585025,2760043
385185,712940
874162,1836290
63463,515035
88450,104557
209382,1877859
307240,1210398
164087,837070
114081,389235
63485,1084354
55621,90075
51565,1672862
203,6290
87176,258511
1563,71520
14765,28589
391036,1527499
17930,51048
69994,1210398
11855,63485
38552,250683
2122,884806
12035,53131
14107,67240
80501,874020
2857,874187
4130,2408940
874145,1946887
734172,932401
17031,22199
9326,1911478
574487,3860924
44090,112398
11201,1179660
78970,168346
1001,168346
29128,230112
17781,79298
6418,48049
146516,3444046
12017,79778
1003,18263
26368,53131
17715,660460
1954,5305
39621,874145
38246,168346
11961,144309
41747,2198787
97449,301614
6407,359809
310434,434228
1565,874145
27543,112398
101264,198895
112398,540052
22869,712940
874020,1459188
12548,1956414
29128,55716
53131,144292
74298,292833
38525,41747
27543,563612
143713,180923
253078,371717
874047,874129
34389,3566761
10160,66641
2308,2856
264561,913366
17781,874021
65030,660460
326036,2408940
41747,2975602
13691,292833
24358,874055
6426,21594
168346,407104
166912,186739
205476,546952
10978,212977
67240,406792
155269,164122
539028,546952
873961,959681
17781,231692
78679,104557
361774,4504297
33441,729407
55621,106334
10978,874074
712940,2281316
4725,6426
164087,1285226
1013109,1504640
391067,1200952
13798,1151360
60052,232765
41505,394213
158820,280396
29256,461361
873961,3491576
1411880,6611460
6396,7262
3936399,7909456
13798,2998780
12803,161524
44764,451267
18042,277195
15383,33428
36729,79778
359809,1411880
8267,8099636
7262,128549
391067,394213
6898,308968
17716,125007
2552,168160
116993,5332833
1005,277195
551259,1839508
16281,6611460
160699,3860924
1027513,1946887
74655,6970188
22907,253991
320704,5573065
16281,251509
27543,620173
17715,187519
65030,186739
320704,2017368
39559,1969795
12662,461361
28589,724741
72660,2379430
100881,567714
2408940,3016826
39489,379718
2308,96552
419256,2379430
32738,200568
162649,2452104
164122,1767861
79766,1530004
382410,498693
6221,11042
78234,1530004
78970,232765
1001,1013109
3941,9972
1942032,2975602
90075,267472
12017,22199
594993,624186
6216,71750
27544,201236
9972,267583
205476,277195
17750,1210398
27543,289092
2857,1397211
1530004,1946486
212977,5160862
1839508,1956414
100881,5526484
264561,4228415
2198787,3491576
2308,6423226
73581,155173
248400,404238
202181,6150533
180176,3180433
17930,381455
14956,17903
407104,1459188
14511,36692
168013,3272060
74655,404238
1563,1911478
10978,65645
975666,2379430
1044882,1946887
6426,258570
361024,1877859
1327,82501
28152,144309
19076,1337707
164087,197433
249329,470738
12548,1721546
114081,162649
305784,649212
106058,818343
36590,205401
88607,874021
18886,3143231
22907,61584
23180,470738
167911,185845
69696,932682
11201,44028
963,78234
995,6791829
9821,78970
88607,1210398
164122,302674
14005,147212
168160,264561
97595,351041
202665,8099636
53131,1300606
6599,874081
26363,251509
53131,1305235
61301,71551
103598,6492605
14765,2452104
301614,1819502
480758,4066699
55621,233850
80501,478631
195898,583276
232765,2514587
583276,1084354
44147,302674
36486,51014
143012,171314
3080,6791829
69114,107848
9821,6611460
31284,158449
10047,103775
1361,302674
106058,1210398
3215,34787
66641,883111
320704,874061
101264,180923
79766,155269
38525,1527499
11626,212623
99367,1179660
74298,4066699
148673,202665
546952,883111
89643,344213
18042,1942032
884773,3608067
13798,2698894
65030,108787
9215,63485
55618,302674
50505,668790
97449,122687
9779,143012
70710,371717
185845,1956414
36692,757676
23250,8749267
69994,78970
45767,874187
90075,1303874
43290,108787
20158,21464
47185,258511
103598,874129
18143,63485
2354983,6423226
32952,56518
712940,6970188
305784,6970188
790137,6970188
141264,171314
60449,975666
28887,63463
36752,134389
103598,167817
13691,162045
6426,1179660
180923,884773
13395,874047
3215,2019222
75764,3921910
39621,873961
6221,48889
18042,480790
6993,109279
249329,2017368
64475,3180433
18735,307240
42155,239214
32738,77112
55618,371717
77565,112176
151239,1839508
2408940,5573065
974,2054114
21594,32731
8938,874129
31817,212623
102246,277195
22199,90966
140085,141264
125007,874081
203,71520
106058,305784
64994,104557
68080,407104
539505,1523433
11855,5573065
8961,212938
524400,1179660
68080,2975602
406792,5013455
3401881,3658898
135433,141869
361024,637056
48889,1210398
79778,873884
71551,226706
9211,28152
2748509,5573065
125007,1300606
186739,461361
108366,818343
6426,563612
85840,734172
28887,8979982
66149,6423226
1084354,6970188
38525,3444046
72794,484237
439,19076
147212,326036
28183,122687
292833,712940
231692,874162
404238,585025
620173,1420964
4360,80501
353801,497712
34389,1441352
1005,180923
82501,404238
2302,539505
4476,11201
1565,1969795
195898,874061
1327,498693
3215,180176
8267,389235
10978,874129
6290,620173
18042,158449
969,72660
913076,6791829
102246,391036
11042,5160862
200568,6150533
974,1013109
65030,1179660
17401,478631
21594,108787
61913,301614
38525,112176
2552,124338
60449,79778
20158,874187
14428,122687
166912,3250792
6898,105379
108366,274885
61365,114988
963,884773
1831,280396
5013455,7909456
4796,22199
50149,164122
56518,200568
637056,774921
49070,198895
1005,4652874
1441352,3936399
969,39559
2308,38246
6216,22359
79778,267583
32731,975666
6858,56518
995,1839508
79778,5332833
873862,931422
9821,12662
109903,144292
34202,874047
6400,101264
15383,48889
51014,449745
128588,253078
97595,300887
90966,556909
1831,136129
141869,5269945
178018,539028
9215,874074
18966,404238
620460,769869
462474,837070
6221,6409
12662,594993
1530004,2514587
4751,1358257
69696,82501
833142,1997268
1327,480758
56518,253991
24358,25158
6898,831087
280396,1200601
39614,96552
28294,1210398
18787,2522079
202665,497712
97595,116993
12803,1305235
24772,88607
37213,2017368
160699,6492605
21815,24772
3215,320118
11032,168160
6408,567714
207900,310434
28152,71750
1001,2452104
78970,6087862
17750,61584
480758,3936399
26363,253991
25158,2698894
2308,23180
34787,207900
1831,644767
28887,5332833
61301,187519
28345,462474
23706,372376
480790,1027513
61301,300887
1565,77565
7257,103775
60052,251509
65030,873884
247459,1997268
20193,389235
17882,51014
1199,5013455
12573,18621
1563,41505
30453,168346
48889,158449
114988,128608
26368,769869
27900,1839508
6599,28560
3941,594993
125007,1819502
1276,128588
16281,2019222
4751,8335
71282,585025
307240,874162
61301,3401881
78234,114081
22359,1305235
535454,1839508
1831,818343
8335,29128
18767,39495
94127,226706
5305,277519
6418,13567
24358,583276
1199,37157
164087,305784
20193,3143231
9930,406792
18621,44764
10978,379718
883111,3444046
10978,406792
1199,39614
29256,35468
9326,478631
73761,874145
72794,2522079
22199,649212
1877859,2013105
69696,1575077
36752,60052
35468,932682
20158,32952
3164,45646
17781,326036
18143,818343
36752,5824895
25158,734172
161524,1459188
11032,37157
106334,3166792
404238,2317752
11855,39489
23250,3143231
349223,2807710
55618,132066
18735,2948730
2949,19076
31817,354317
50149,85840
258570,389235
563612,5269945
21815,2019222
22359,23272
32738,126017
18138,1441352
974,351041
84045,3658898
2186895,6492605
197480,274885
874061,7865263
114081,540052
77112,1997268
101264,327307
7257,158449
884773,7909456
34202,158820
14511,8099636
49070,874020
135433,1441352
2308,65645
36752,1094566
90966,171314
999,3180433
6599,649212
163006,612914
41747,1530004
134626,1836290
18042,612914
36493,320118
3854,649212
70891,1946486
32626,247459
141869,372376
18263,874129
456559,4652874
18735,1813441
112176,1337707
10978,451267
18042,24772
171314,1798463
3080,391067
248400,1300606
963,239214
41747,282056
39489,372376
6400,69696
26368,69114
539028,874145
79766,524400
2832618,3658898
34202,729407
622042,2698894
149859,1897276
8260,90966
68080,277519
540052,546952
6599,27900
6290,2452104
79298,874074
114988,434228
230112,874074
14005,33441
9779,12573
24358,966079
18898,143012
146516,1530004
114988,833142
85840,359809
6993,18263
11626,1249760
24772,729407
18263,212623
26368,79766
161524,3873100
78679,884773
108787,231692
158744,883111
78234,200568
12662,873819
601061,1358257
106334,2054114
45767,1200952
48049,5332833
6216,6409
155173,1956414
168160,277195
90120,2975602
439,160699
4504297,6791829
24772,79298
47185,1689104
69505,1956414
54818,6423226
108787,612914
1001,108787
36692,105379
2975602,7909456
15369,1836290
18966,233850
64994,146516
65645,78768
18930,78234
148673,302674
51014,624186
42155,3157286
9139,185845
38622,160844
16391,837070
128608,168160
249329,912668
1954,497712
478631,583276
61913,274885
167911,874129
1285226,6423226
128608,2354983
17413,73581
105379,2452104
26368,1504640
14428,24772
116993,3860924
164087,551259
128608,1303874
14162,349223
44090,146516
55618,68080
29869,55618
232765,6423226
21464,39559
354317,594993
307240,8979982
2949,6599
2907,35468
17882,125244
50484,70891
36729,104557
39621,326036
27900,33428
26363,1212932
138902,3157286
21815,207900
361024,624186
48889,816855
51048,108366
10058,874021
1005,15383
22359,88607
80501,515035
29128,5332833
14005,1020289
21594,232765
36692,77588
244389,3658898
17882,369564
381455,1897276
108366,385185
106058,480758
36752,874055
15030,931422
8961,79298
884773,966079
65730,1305235
104557,1027513
42155,1303874
72660,2807710
6898,818343
71520,2760043
18966,612914
660460,932401
167911,2522079
4476,36378
2907,2054114
73761,5526484
39614,90075
267472,327307
38622,874074
969,1813441
620173,3566761
4130,308968
90966,100881
34202,6423226
11201,19076
33441,45458
41747,1084354
44090,2760043
65730,3873100
94127,389235
2856,12017
99367,6087862
361024,461361
53131,6970188
21815,3658898
16718,913366
14107,22199
612914,6503757
2857,1305235
16391,96783
200568,873884
16391,2285932
6426,300887
9858,833142
72660,258570
18145,5824895
1942032,5013455
87176,300887
361774,3924772
202665,3860924
11961,17401
3215,18787
999,6611460
18138,524400
884773,2998780
26368,359809
23250,167911
6858,202181
462474,3924772
253991,391067
637056,1459188
55716,158449
198895,2452104
6290,16391
4476,221359
43290,80638
201236,769869
962,124633
36493,80638
17750,585025
6448,65645
198895,833142
171314,3401881
351041,524400
12035,4066699
5064,106058
1327,48889
29869,4226834
45767,277195
72794,354317
6418,1210398
162649,3921910
50149,149859
20193,498693
106334,6423226
18138,116993
88607,389235
11626,258511
6448,361024
2613,61584
3215,19076
96550,128588
1954,6150533
11626,2245366
27900,5629049
60449,103775
12017,23272
962,379718
231692,1084354
202665,1249760
2857,873884
253078,361774
77112,540942
1563,11626
109279,2017368
1565,1504640
13691,1672862
147212,248400
61913,134626
962,45646
79766,148673
280396,307240
21594,3307455
233850,305784
144292,1621788
27544,1946887
18143,223056
39559,349223
10047,1911478
44764,434228
535454,556909
73897,134389
79766,89643
3941,574487
185845,305784
539028,873819
5364,816855
61365,140085
1084354,1767861
264561,874081
139612,305784
39621,72794
6858,3016826
22199,6423226
563612,932401
64994,884773
17184,96552
88450,180923
134626,264561
9930,4228415
962,18621
90966,1084354
301614,2452104
585025,1179660
8335,197433
64475,221359
9779,164122
1003,135433
163006,253078
105379,135433
969,1672862
167817,3180433
80501,2514587
60052,294964
451267,498693
180923,913366
4751,83505
2122,103775
18735,2285932
128549,1798463
4725,61365
17031,1689104
60052,205476
167911,484237
818343,6423226
6221,71750
198895,478631
105379,873862
54398,1212932
168160,484237
3608067,3873100
9211,134626
96552,3936399
874021,3444046
7262,125007
200568,349223
74298,78234
668790,2408940
3215,3307455
25158,883111
10108,134626
9931,5526484
37157,6423226
2302,478631
33428,790137
1199,21594
975666,2998780
75764,6176524
9779,539505
6426,5332833
26368,162649
38552,884806
60052,103775
80638,1210398
71750,874047
82501,8749267
79778,816855
21594,3250792
21630,5629049
38622,470738
16391,3250792
10978,12017
18966,77588
318560,1397211
112176,1200952
38246,99367
29128,567714
620173,2013105
17903,80501
18767,729407
6396,1969795
6426,26368
14162,109279
144309,1285226
22869,975666
385185,5332833
35468,1969795
1956414,2299206
873862,1337707
73897,361774
73761,4868633
10160,71520
361024,665270
44090,515035
49546,524400
88607,361774
48049,353803
21815,308968
39489,100881
6290,2354983
71750,1459188
4130,6087862
34202,271051
89579,1397211
300887,6213068
18143,5269945
71282,144309
2679321,3250792
10978,48049
874081,2054114
995,3215
32626,106334
6216,6213068
158744,932401
45767,114081
41505,6611460
72794,132066
17781,419256
12573,540942
18138,612914
37157,274885
18898,660460
24358,5824895
38525,146516
239214,539505
539505,1813441
102246,4868633
100881,136129
44090,135433
209755,294964
136906,665270
3941,55618
4476,63463
16391,540052
391036,1767861
1956414,2186895
16162,51014
78679,187519
439,212938
49070,2807710
19930,21815
23250,404238
8335,18145
17413,108366
17184,106406
50505,277195
160844,195898
144309,620460
8267,16281
1149611,5013455
147212,1969795
122687,3157286
391067,790137
64572,289822
28294,144292
32738,3307455
164122,6087862
13567,61584
4130,5364
9326,551259
28345,32738
29256,1305235
45458,873862
391067,5824895
14162,966079
65030,231692
3941,1897276
6448,83505
27544,1956414
874020,1621788
7257,1210398
22359,122687
74655,202181
25158,2198787
32738,644767
382410,391067
114081,353801
478631,2017368
5064,18042
1236618,2522079
125244,267583
874045,883111
17882,48049
12803,3936399
620173,6423226
90966,874129
50149,84045
72794,1798463
155269,668790
114988,1212932
54398,1798463
620173,1689104
41747,637056
48889,289822
144292,874021
143012,8099636
18804,2832618
94127,583276
17750,1997268
14162,354317
17413,724741
36378,959681
90075,200568
51014,136906
449745,2807710
2949,16718
344213,6087862
88450,480758
594993,620460
155173,461361
6407,207900
128608,2807710
962,884773
69994,400195
6426,18621
10108,274885
77112,1942032
3854,5824895
3941,39621
51565,112398
230112,874061
1897276,8979982
99367,2354983
1831,28345
369564,1956414
251509,884806
39621,1459188
54398,187519
14511,50505
11032,18145
148673,361024
69696,232765
66149,601061
96552,976281
37157,404238
32731,41505
17903,419256
198591,212938
164087,391036
3080,318560
7257,149859
71551,289092
16281,250683
69114,520587
1836290,3491576
9821,1523433
140085,884806
1459188,3491576
34787,8979982
10978,43290
3941,2807710
128549,274885
69994,932682
1831,2285932
38246,1300606
28589,45458
149859,300887
66149,90075
37157,90966
80638,612914
19930,660460
26363,434228
1199,1954
3854,147212
25158,198895
80197,160844
207900,3921910
142195,239214
2613,149859
161524,2748509
27900,54818
22869,205476
1001,70891
36486,138902
39614,186739
112176,874045
28560,3658898
69994,1044882
2302,712940
344213,456559
11042,88607
36752,4228415
5064,1911478
1563,874162
389235,874020
4796,67240
37157,2679321
122687,253078
1361,186739
8925,15170
44090,2281316
6396,18042
9139,1236618
28345,50505
6400,139612
8209,45458
68080,5824895
8335,88450
7262,15369
15383,18621
113430,4066699
106058,1044882
63463,1305235
125007,4066699
17031,394213
90075,1911478
60449,151722
84045,171314
128608,162045
4569,1897276
372801,729407
391067,1249760
38622,69505
1565,151239
9931,277195
14428,42155
6448,1420964
8335,54818
8961,112176
17184,470616
18138,774921
498693,883111
85840,3921910
231692,1956414
649212,1527499
974,239214
89579,109903
103598,567714
164122,4868633
17750,158744
39495,140085
13798,818343
2856,660460
5064,959681
97595,124338
198591,601061
96783,1151360
41747,209755
155173,470616
71520,1689104
142195,1836290
992,878282
28294,209755
3941,816855
61301,729407
109903,757676
72794,372376
14005,125007
85840,125007
9930,11306
50149,2975602
13798,359809
161660,230112
48889,197433
22359,2054114
13542,1249760
65645,102246
359809,601061
3164,146516
161660,320603
17781,146539
23706,7909456
26363,178018
6409,65030
18145,966079
125007,1911478
18621,38525
10160,13567
197480,583276
232765,729407
1236618,4868633
9930,1044882
4504297,4652874
72660,349223
50505,124338
168346,1094566
837070,1441352
72660,205401
372376,6611460
28183,874021
10047,107848
77588,124886
992,3215
19076,258570
6408,292833
99367,160699
73761,248400
201236,959681
6216,151722
79778,292833
18145,7865263
6418,63463
72794,1337707
71551,6492605
4476,60449
39621,833142
1005,10978
258511,2698894
874074,2054114
5305,17750
21464,2522079
873961,874074
999,17413
19930,103598
4796,461361
30453,128608
66641,253991
88450,202665
24772,5332833
28560,391067
17930,45458
221359,3860924
354317,649212
36752,128608
963,18886
48049,74298
1565,2054114
158820,326036
15030,74655
3444046,5629049
126017,8099636
1689104,2948730
480758,2679321
50149,205476
8835,33441
39495,318560
69994,932401
282056,6423226
995,71520
61301,959681
29256,874187
50484,2807710
82501,2019222
163006,178018
320704,1956414
124886,277195
6442,45458
289822,883111
18621,55621
99367,310434
89579,769869
41747,294964
27900,406792
205401,874061
816855,1013109
1179660,5160862
6216,167911
7125,959681
2308,267583
106406,108366
31817,102246
22359,976281
38552,406792
7257,48049
18898,5269945
18145,144309
107848,114081
239889,1249760
282056,361024
15170,37213
1001,202665
7125,535454
106058,372376
497712,583276
962,12035
7125,884773
13395,620173
100881,106406
7257,1441352
22869,200568
151722,158820
4130,818343
539505,6150533
212938,549366
17781,78234
244389,277195
140085,1621788
29128,168160
103598,478631
70698,344213
17715,197433
171314,310434
318560,5824895
69114,71750
6221,1504640
55618,624186
12548,874055
202665,361774
32952,874055
36692,77112
28589,34351
14511,966079
77565,124886
289092,344213
143012,369564
195898,6176524
7257,574487
1839508,3873100
51565,55618
32738,361024
74655,101264
90966,3272060
18143,1179660
8925,39489
43290,54398
974,3854
1565,1420964
161524,382410
2308,3936399
320603,6087862
36378,221359
42155,932682
3854,212938
6448,17413
1005,32952
23272,3873100
13567,16718
36729,381455
18860,51014
27544,109903
44090,64994
83505,1997268
45458,3566761
10108,69696
33428,221359
4569,202665
17750,146516
80197,3143231
539505,774921
26368,1527499
18787,2408940
38552,267472
36486,185845
20158,470616
28152,249329
29128,186739
11306,122687
26363,1946486
44764,64475
65030,480790
207900,1839508
155173,247459
6442,2198787
114988,253991
17903,874055
12548,130877
19930,258511
874045,3860924
1303874,4939945
18898,155173
320704,1200952
106058,2285932
38622,253078
80638,327307
89643,470616
162649,837070
1621788,6423226
80638,1027513
2856,101264
83505,112398
197433,391036
94127,515035
3854,1358257
874162,1689104
2308,50149
68080,1411880
17413,434228
8925,1249760
13542,913076
146516,251509
11961,372801
874187,3873100
12573,831087
149859,8979982
18860,2186895
2308,17903
48889,790137
32731,56518
51565,873819
18143,3921910
289092,2285932
212938,1249760
2302,3924772
539028,2281316
6858,18621
151239,1303874
51014,1411880
14511,583276
19930,644767
9972,21815
112176,155173
962,969
21815,1358257
584349,1956414
1003,267583
8835,351041
3250792,6791829
209755,515035
2907,1946887
36729,161524
1911478,6176524
18966,207900
17715,18145
18886,50149
84045,277195
160699,320704
103598,389235
8835,17903
9858,80638
33441,221359
38525,90966
16391,108787
2308,6396
34202,515035
520587,874047
27544,1149611
14511,873819
931422,5013455
48889,3401881
13691,344213
4360,2354983
2302,16162
1361,60449
959681,3924772
546952,2679321
212977,878282
4360,389235
64994,138902
6993,37213
6221,142195
9215,878282
6400,124886
141869,624186
56518,3658898
2857,36590
128588,1397211
6599,6970188
96783,1956414
391036,4652874
258511,318560
21594,198591
13542,32731
78679,140085
601061,624186
74298,135433
49070,344213
4796,233850
66149,138902
1836290,2017368
969,51048
9326,28183
102246,883111
28106,3491576
439,10108
584349,6423226
30453,68080
136906,209382
35468,48889
5305,7257
14162,264561
14107,461361
134389,2013105
14956,251509
480790,520587
2379430,3157286
31817,87176
80638,163006
203,912668
734172,1149611
102246,2514587
976281,2245366
3941,14428
34202,205401
5064,79778
11961,103775
61365,292833
34351,1956414
14765,244389
14005,3250792
7095,3566761
271051,379718
7095,1149611
51048,2748509
873819,873884
78234,221359
20193,105379
23706,434228
55621,65730
18966,884806
128608,769869
556909,1689104
71750,1210398
439,161524
974,18145
6426,2698894
45646,105379
36692,831087
10058,665270
143012,5160862
36378,2679321
39489,305784
45458,833142
620173,874020
11855,385185
60052,253991
42155,379718
32738,96552
79766,198591
124338,274885
64994,6970188
64475,128608
29869,959681
18886,167817
7257,186739
168346,931422
7125,68080
34351,551259
72660,1530004
874061,4939945
14428,90120
89643,1020289
2122,126017
37213,5629049
141869,2522079
15383,41747
140085,161524
178018,884806
7257,2807710
3164,5160862
70891,128549
106334,8099636
160844,520587
2857,73897
47185,161524
7125,644767
36692,515035
6858,1504640
975666,6791829
61584,354317
36590,54398
6442,11042
17750,3608067
6599,2698894
974,462474
20158,69696
73897,1459188
294964,1044882
136906,620460
21815,774921
18804,70698
80638,1285226
1149611,1358257
25158,88450
94127,108787
72660,456559
382410,665270
54818,873819
12803,180923
11306,50505
258570,1836290
78768,833142
302674,462474
160699,404238
96552,320603
45458,1200952
837070,2679321
203,27900
28183,31817
540052,874045
38246,1149611
28294,2679321
112176,320704
39559,70891
63485,277519
37213,622042
22359,226706
103775,1527499
28345,89579
73761,6213068
37157,2379430
20193,85840
88607,394213
18966,277519
29869,202181
124338,4228415
612914,2748509
231692,539028
8267,13691
11855,124338
1005,44147
27900,2948730
89579,2285932
28183,151239
10047,33441
18787,2679321
39621,61584
74655,202665
79766,147212
167817,567714
729407,884773
9972,1813441
106058,1179660
132066,874020
1249760,2760043
36590,140085
6599,1689104
116993,1249760
38622,71282
9931,583276
29256,2186895
39489,5629049
17715,39495
36378,130877
294964,929884
2856,9139
136906,359809
72660,155269
112398,1997268
51565,539028
995,461361
14005,35468
1942032,3873100
13395,51048
37157,549366
36590,37157
5305,14162
37213,326036
12803,1956414
913366,3444046
16718,320603
16162,104557
6993,549366
144309,244389
649212,1285226
19076,5824895
231692,912668
2302,32731
89579,1946887
391036,874047
64475,126017
2122,100881
244389,1094566
873961,3860924
78679,138902
6407,1249760
231692,1200952
7257,178018
83505,112176
9211,1303874
1565,90075
7262,2514587
38525,66641
195898,873862
1954,833142
974,85840
63463,136129
22359,520587
64994,140085
995,114081
202181,226706
71282,78234
82501,3444046
67240,289822
1911478,5573065
161524,320603
61301,874145
289092,310434
12803,1575077
78970,4868633
27900,171314
16281,55716
22907,221359
35468,151239
9858,310434
132066,308968
18787,107848
78768,1013109
1020289,2281316
2760043,3491576
16281,22869
1001,72794
394213,419256
326036,549366
197433,212623
38552,64572
14107,198895
134626,540052
382410,831087
15383,353803
70891,114081
556909,874162
69505,73897
19076,158744
962,3491576
80501,583276
21815,198895
106406,2975602
11855,32738
1285226,1689104
70710,594993
5064,6400
12017,1210398
10978,8099636
13798,451267
55618,125007
6423,1767861
74298,3180433
147212,932682
54818,258511
1003,3936399
166912,247459
8925,14107
31284,354317
10108,12548
884806,1441352
1672862,3936399
27544,551259
18804,33428
14428,23272
21630,147212
9326,166912
112398,344213
39621,164122
71520,2198787
168013,4066699
67240,274885
55618,289092
38525,7909456
6396,2017368
353803,2013105
3080,39559
71520,103598
147212,151239
209755,2299206
26363,65645
567714,1151360
371717,874021
79298,5269945
7125,18886
144292,567714
102246,289822
25158,6150533
38552,167817
8267,143012
45646,55621
320704,8099636
1094566,8099636
11961,18138
17750,3658898
77588,2281316
3164,239214
6448,39614
13567,18804
3941,912668
36378,42130
2857,583276
13542,16718
16718,70891
85840,3180433
874045,1897276
33428,114988
12573,232765
38552,912668
3941,13798
167817,187519
78234,470738
6216,267583
17715,419256
66641,80501
6418,874045
32731,3180433
9930,168346
14005,874055
23706,966079
28887,975666
103775,253991
39614,3658898
49070,3143231
69696,277519
160699,6423226
73761,497712
42130,1397211
2317752,2807710
14162,48049
198591,239889
44090,66149
61584,318560
13567,21464
20158,884773
77588,308968
69994,816855
7262,2522079
61584,389235
101264,1200952
39559,300887
12035,103598
372801,644767
391036,874162
69505,549366
1527499,5160862
873884,1721546
15030,212977
359809,391067
104557,3157286
67240,264561
167911,601061
18735,23272
21630,3924772
70891,258511
12035,18787
1305235,3658898
141869,164087
6221,79778
166912,456559
108349,308968
17184,540052
180176,767220
37213,109279
66641,212938
72794,80638
6448,72794
38622,82501
371717,3180433
55618,305784
574487,2245366
31817,146516
171314,207900
28589,55621
668790,4939945
1523433,2807710
128608,1285226
56518,6970188
33428,8979982
1094566,3608067
44028,4226834
106406,7865263
60449,66641
37213,89643
6407,2807710
39614,1236618
4130,48049
143012,2317752
4360,2013105
78234,78768
41505,166912
12035,461361
17903,88450
20193,201236
198591,959681
14107,39489
112398,253991
33441,369564
162649,584349
200568,461361
8267,3307455
8335,30453
50505,913366
992,32626
10058,36729
1249760,2408940
78768,359809
16718,757676
103775,1946486
11855,29128
43608,480790
136129,1303874
168346,873862
79778,209755
74298,160844
51014,6150533
167911,4504297
34202,381455
56518,146539
53131,6176524
103598,354317
71551,74655
13798,1337707
12035,18898
56518,419256
126017,139612
1721546,1897276
39614,56518
18930,71520
73761,200568
159401,1200601
1200952,2317752
584349,2807710
45646,212977
88607,874129
884806,1689104
43290,51048
32731,70698
180923,594993
11626,37157
551259,5013455
142195,546952
12803,308968
90075,233850
6221,32738
8209,44764
37157,61913
14511,80501
66149,71282
5160862,8979982
138902,318560
18860,104557
874074,913076
6407,71551
168346,1249760
18735,3250792
74655,134389
53131,620460
6290,5526484
139612,404238
462474,1300606
883111,1151360
13567,159401
140085,372801
6858,874074
974,769869
14511,292833
50505,462474
17903,25158
17184,128549
21594,97449
43608,158820
3250792,4939945
318560,1084354
84045,168160
